id,rumour,text,reply_to
552816383185010688,charliehebdo,thanks tho for being honest about the Islamic excuses for murder,look you fool we are talking revenge . If u abuse any religion . Revenge will be taken that simple
552816386154590208,charliehebdo,don't think any 1 is having trouble understanding what this is about . Kind if silly to compare this to anti-Semitism,anti semitism results in ppl killing Jews . But Jews don't slaughter anyone for offensive cartoons
552816583614013440,charliehebdo,no it's ok to offend everyone else . Precious pedophile needs to be protected,yeah ? I'd like to see you respond this way to anti-Semitic children's programs on Gaza tv
552816676249403393,charliehebdo,"why are we not talking of Gaza , ya sidi ?",you fool . We r not talking of Gaza . Anti semitsm and no laws anti protection of islam
552816726144864258,charliehebdo,yes because islam is true religion . They don't take Bullshit from fools like Charlie Have died .,BS . NO other religion teaches that it's great to kill everyone else for whatever stupid reason islamics do
552816766414381057,charliehebdo,pathetic waste of air . Thanks for showing the excuse for Islamic butchery,that's the problem . Muslims are serious in their only and one true religion . They won't abuse of jesus moses or mohammed
552816942193467396,charliehebdo,"lol the true all-embracing , multicultural attitude of "" moderate "" Islam comes out",yes because islam is true religion . They don't take Bullshit from fools like Charlie Have died .
552816957439741952,charliehebdo,freedom of speech protects everyone . Islam just doesn't believe in freedom or democracy . Just death,you fool . We r not talking of Gaza . Anti semitsm and no laws anti protection of islam
552817149673082882,charliehebdo,pedophiles is accepted in Judaism . Read torah . Who gave these fools right to make fun of Islam,no it's ok to offend everyone else . Precious pedophile needs to be protected
552817356779433984,charliehebdo,"well if murder , pedophilia & hate is ur true religion , then u deserve the hatred & offense u get ! Done w / u",yes because islam is true religion . They don't take Bullshit from fools like Charlie Have died .
552817506964873216,charliehebdo,where is Islam protected under freedom of speech . Show me any law . No law . So these guys right to kill,freedom of speech protects everyone . Islam just doesn't believe in freedom or democracy . Just death
552817607452016640,charliehebdo,lol moron I'm a rabbinical student . Don't tell me to find non existent things in the Torah,pedophiles is accepted in Judaism . Read torah . Who gave these fools right to make fun of Islam
552817735160176641,charliehebdo,it is a disgrace in Judaism . And christianity . It's applauded in Islam . Child rape pretending 2 b marriage,pedophiles is accepted in Judaism . Read torah . Who gave these fools right to make fun of Islam
552817834628501505,charliehebdo,reason forthis massacre is a concrete action of paper.not general principles of freedom .,infidels that r breathing offends these monsters . Freedom offends them .
552817983572017153,charliehebdo,but it seems clear that you agree that the legitimate #Islamic response to the #CharlieHebdo satire was murder . 😶,pedophiles is accepted in Judaism . Read torah . Who gave these fools right to make fun of Islam
552817984524152832,charliehebdo,hatred pedophile and disgrace in Judaism . We as Muslims don't accept . What freedom if abuse Islam . Death,"well if murder , pedophilia & hate is ur true religion , then u deserve the hatred & offense u get ! Done w / u"
552818300124545025,charliehebdo,do you live in an actual tent ? And is your name Saladin or something,hatred pedophile and disgrace in Judaism . We as Muslims don't accept . What freedom if abuse Islam . Death
552818327521734657,charliehebdo,come on Rabbis have wives as young as six . Hehehe . What is that not rape and pedophiles,it is a disgrace in Judaism . And christianity . It's applauded in Islam . Child rape pretending 2 b marriage
552818473806491650,charliehebdo,go away . Sorry excuse for human,hatred pedophile and disgrace in Judaism . We as Muslims don't accept . What freedom if abuse Islam . Death
552818667293904898,charliehebdo,hehe Jews always change subject . If they lose cause of truth . Be serious . How many died under you in israel,do you live in an actual tent ? And is your name Saladin or something
552818721874378752,charliehebdo,"no it was Islamic teaching that freedom of speech is offensive to Islam , but killing is just dandy",reason forthis massacre is a concrete action of paper.not general principles of freedom .
552818958533816321,charliehebdo,I have a lamp that I will sell you . If you rub it long enough a genie will emerge and grant you three wishes,come on Rabbis have wives as young as six . Hehehe . What is that not rape and pedophiles
552819015282737153,charliehebdo,civilized countries have civilized laws that protect everyone . Islamics don't get 2 murder & say defense,where is Islam protected under freedom of speech . Show me any law . No law . So these guys right to kill
552819213165801472,charliehebdo,heh heh Muslims always full of crap . What alternate universe you live in,hehe Jews always change subject . If they lose cause of truth . Be serious . How many died under you in israel
552819482435932160,charliehebdo,what civilization . If you can abuse a religion and no law to protect any religion . So Muslims are guardians,civilized countries have civilized laws that protect everyone . Islamics don't get 2 murder & say defense
552819494372921346,charliehebdo,11million arabs / Muslims killed by arab / Muslims since 1948 . U r offended by eachother,hehe Jews always change subject . If they lose cause of truth . Be serious . How many died under you in israel
552819783675432960,charliehebdo,u r better expert . I doubt but I am not expert.If so than my question why western govts tolerate all those Muslim groups,"no it was Islamic teaching that freedom of speech is offensive to Islam , but killing is just dandy"
552819812435369987,charliehebdo,“ : 11million arabs / Muslims killed by arab / Muslims since 1948 . U r offended by eachother ”,11million arabs / Muslims killed by arab / Muslims since 1948 . U r offended by eachother
552819928315617281,charliehebdo,don't make up stories . That is the way of Jews . Always lying . There is it media . You cannot hide and lie . Killers,11million arabs / Muslims killed by arab / Muslims since 1948 . U r offended by eachother
552819966006001664,charliehebdo,I dont believe in any of them and certainly not worship them,sorry not in name of Prophet . In the name of God . Ezra to Jews is son of God . Just u guys r idol worship
552820213129809921,charliehebdo,I feel that the intellectual level of this discourse has kinda gone to hell,don't make up stories . That is the way of Jews . Always lying . There is it media . You cannot hide and lie . Killers
552820677338595328,charliehebdo,easy just accept the truth and accept . You see abuse people not religion any where in the world . All religions,I feel that the intellectual level of this discourse has kinda gone to hell
552822741250736128,charliehebdo,yeah i feel really sorry for them,Muslims feel they r being attacked everywhere not even their religion . These tend to happen . No protection
552844861322592256,charliehebdo,so is free speach,islam is not a religion its a brainwashed cult .
552845552770351105,charliehebdo,u imposed dictators stole raw material both in africa and middle east,the real problem was letting these moooslims into the free world.ask politicans why we need them . moohammadd bedded MR.ED
552848069629575168,charliehebdo,also in the creation of the zionist state it was a norm for jews to dress up as muslims and bomb people,free speech . They made fun of everyone ! Only islamics kill ppl for a joke . A cartoon . A little offense . No excuse
552848557766873090,charliehebdo,u heard it from me no muslim unless brainwashed will kill innocent people even if u abuse prophet,free speech . They made fun of everyone ! Only islamics kill ppl for a joke . A cartoon . A little offense . No excuse
552851028287422464,charliehebdo,"settle down just came back from emirates , arabs r just fine its these brainwashed moooslims that r cause",so is free speach
552851362808360960,charliehebdo,"we stole it , ur shieks got all the money & enslaved u & ur women folk attack them u cowards .",u imposed dictators stole raw material both in africa and middle east
552900298516484098,charliehebdo,go away . It's what arabs do,also in the creation of the zionist state it was a norm for jews to dress up as muslims and bomb people
552900577697751041,charliehebdo,lots & lots brainwashed then . Seeing ur comments shows how widespread,u heard it from me no muslim unless brainwashed will kill innocent people even if u abuse prophet
553121495791464448,charliehebdo,"you , baboon , US media rejected to reprint those pictures finding them insulting.So go and fuck yourself u stupid boy","Hey buddy , I'm insulting your faith . Now go fuck yourself ."
553556666969763841,charliehebdo,"Hey buddy , I'm still insulting your faith and there's nothing you can do about it . Now go fuck yourself , loser .","you , baboon , US media rejected to reprint those pictures finding them insulting.So go and fuck yourself u stupid boy"
552806614973960192,charliehebdo,tragedy :( :( #CharlieHebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552806751746396160,charliehebdo,“ : “ : #CharlieHebdo : “ The cartoonists Charb & cabu are dead . ” http://t.co/DulWZcURCu http://t.co/vbQMAW7MC0 ” ”,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552806767625641984,charliehebdo,RIP satire “ : “ : #CharlieHebdo : “ The cartoonists Charb & Cabu are dead . ” http://t.co/jR6enECfXS http://t.co/h55q9S8vNO ” ”,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552807393453547522,charliehebdo,oh god . No .,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552807638233120769,charliehebdo,"That is so , so sad .",“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552807952315207680,charliehebdo,https://t.co/Mqm0jWCWYU,RIP satire “ : “ : #CharlieHebdo : “ The cartoonists Charb & Cabu are dead . ” http://t.co/jR6enECfXS http://t.co/h55q9S8vNO ” ”
552808046938697729,charliehebdo,Just awful .,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552808109551263744,charliehebdo,"I hate this . I hate that artists , journalists and funny people are killed in hate's name .",“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
552808138831708160,charliehebdo,oh my god ! Horrific ! Such waste and tragedy . #CharlieHebdo,“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX”
